business_id,total_review_count,fake_review_count,real_review_count,avg_stars,adj_avg_stars,fake_review_pct,stars_delta,metro,name,state,zipcode,categories
7CscjEuCvEpfTBtnz-Qj1w,23,5,18,3.87,3.72,0.22,0.1499999999999999,Indianapolis,Nature's Table,IN,46241,"Juice Bars & Smoothies, Sandwiches, Restaurants, Salad, Food"
7Cu3gElTkQEYIknEPsNaIw,224,134,90,4.7,4.69,0.6,0.009999999999999787,Nashville,Joyride Nashville,TN,37203,"Local Services, Bus Tours, Historical Tours, Couriers & Delivery Services, Hotels & Travel, Tours, Bar Crawl, Nightlife, Beer Tours, Transportation"
7D8AizVa4U0TOZ2uc0asZw,13,2,11,3.85,4.0,0.15,-0.1499999999999999,Indianapolis,Harley-DavidsonÂ® of Indianapolis,IN,46038,"Shopping, Automotive, Motorcycle Repair, Motorcycle Gear, Motorcycle Dealers"
7DAqzA4igzeQThC2v_1Fbw,6,0,6,4.5,4.5,0.0,0.0,Indianapolis,Art In Hand Gallery,IN,46077,"Art Galleries, Arts & Entertainment, Shopping"
7DLdIQGIXAPW6cOF0kemYQ,8,6,2,1.62,2.5,0.75,-0.8799999999999999,Nashville,Thrifty Inn,TN,37211,"Hotels & Travel, Hotels, Event Planning & Services"
7DVafRqlVoJzDQaC-Qh9FQ,29,4,25,4.41,4.48,0.14,-0.07000000000000028,Nashville,Heaven Sent Automotive,TN,37064,"Auto Repair, Oil Change Stations, Tires, Automotive"
7Diay8IQXxvUfSa9TwR34g,39,10,29,4.18,3.9,0.26,0.2799999999999998,Nashville,Erbil Kabob,TN,37211,"Restaurants, Mediterranean, Middle Eastern"
7DzftFKyVmE6EpzXqsySbA,16,4,12,4.56,4.42,0.25,0.13999999999999968,Indianapolis,The Golden Nail,IN,46032,"Beauty & Spas, Nail Salons, Hair Removal"
7E-KKSCGfI3qdHGgUe7V_w,17,3,14,4.18,4.0,0.18,0.17999999999999972,Nashville,Reserva Cigars,TN,37205,"Lounges, Shopping, Beer Bar, Tobacco Shops, Nightlife, Vape Shops, Bars"
7EMWBWLmLkgpyqXalGvpxA,33,14,19,2.64,2.95,0.42,-0.31000000000000005,Indianapolis,Massage Envy - Broad Ripple,IN,46220,"Beauty & Spas, Massage, Massage Therapy, Health & Medical, Skin Care"
7EURIS2tk6zlUxrU9uYKOQ,5,1,4,3.4,3.0,0.2,0.3999999999999999,Indianapolis,Extra Space Storage,IN,46224,"Self Storage, Local Services"
7Eb_eWG6vUak6JBLmpEx5g,16,8,8,3.38,3.25,0.5,0.1299999999999999,Nashville,Bojangles,TN,37086,"Salad, Sandwiches, Restaurants, American (Traditional)"
7EfRRKhKaeVzHvIgITE7Xg,9,3,6,3.56,4.17,0.33,-0.6099999999999999,Nashville,Smoothie King,TN,37221,"Juice Bars & Smoothies, Food, Health Markets, Specialty Food"
7F2GfpuaAEAqPL5mVBSCZg,16,4,12,2.88,2.67,0.25,0.20999999999999996,Indianapolis,Geist Dental Care,IN,46236,"Dentists, Cosmetic Dentists, General Dentistry, Endodontists, Health & Medical"
7F8v0U_DCkd9PBV8CVUz1w,41,12,29,2.83,3.31,0.29,-0.48,Nashville,Lonnie's Western Room,TN,37201,"Bars, Dive Bars, Karaoke, Nightlife"
7FG_SDb3DI3o-U2kaT1Rsw,9,2,7,3.44,4.14,0.22,-0.6999999999999997,Nashville,Valvoline Instant Oil Change,TN,37188,"Oil Change Stations, Automotive"
7FHjj04Wy2aqXl22NA_C0g,18,0,18,3.89,3.89,0.0,0.0,Indianapolis,Aldi,IN,46256,"Grocery, Food"
7FTkfCUSU1giEh1dJYr0uQ,8,1,7,1.38,1.43,0.12,-0.050000000000000044,Indianapolis,Ardsley Management Corporation,IN,46220,"Real Estate, Property Management, Home Services"
7FkR-sRbgdpQYRiyq6DKSw,31,10,21,4.39,4.24,0.32,0.14999999999999947,Nashville,Black Shag Vintage,TN,37206,"Men's Clothing, Women's Clothing, Used, Vintage & Consignment, Shopping, Fashion"
7Fq3XMmEErXVL6ILX0iRfA,17,5,12,2.88,2.67,0.29,0.20999999999999996,Nashville,Enterprise Rent-A-Car,TN,37066,"Hotels & Travel, Car Rental"
7FrYR38CtgWvncBgmSko8w,51,15,36,2.84,3.25,0.29,-0.41000000000000014,Indianapolis,Ossip Optometry - MyEyeDr,IN,46220,"Optometrists, Shopping, Doctors, Medical Supplies, Health & Medical, Ophthalmologists, Eyewear & Opticians"
7GCH0wxXHJrcqSkpKuAYxw,148,8,140,3.61,3.68,0.05,-0.07000000000000028,Indianapolis,Mo'Joe Coffeehouse,IN,46204,"Coffee & Tea, Food, Nightlife, Bars"
7HFi2czyQTa19WTqa2raFQ,21,0,21,3.48,3.48,0.0,0.0,Indianapolis,Kroger Marketplace,IN,46237,"Grocery, Food"
7HId-HfLj-A013CsEd7X0Q,30,3,27,4.6,4.59,0.1,0.009999999999999787,Nashville,The Sweet Stash,TN,37208,"Bakeries, Desserts, Local Flavor, Food"
7HV6YSt-1ztLwDX53MkpyQ,11,3,8,4.91,5.0,0.27,-0.08999999999999986,Nashville,Carter House Museum & Historical Site,TN,37064,"Landmarks & Historical Buildings, Public Services & Government, Arts & Entertainment, Museums"
7HVYw1kMgIuLvoeOqEizwQ,8,6,2,3.0,2.5,0.75,0.5,Indianapolis,K and M Fence,IN,46217,"Home Services, Fences & Gates"
7HaKS7fqGmI3RcaopX9v4g,6,2,4,2.83,2.75,0.33,0.08000000000000007,Nashville,Ascend Federal Credit Union,TN,37214,"Banks & Credit Unions, Financial Services"
7Hw3PZ8DduMVbmtZ0t9qwg,64,29,35,3.58,3.37,0.45,0.20999999999999996,Nashville,The Parking Spot,TN,37214,"Automotive, Hotels & Travel, Parking, Transportation, Airport Shuttles"
7IGODjRWVo96UF71P_nJqg,31,2,29,4.71,4.69,0.06,0.019999999999999574,Nashville,Glazee Artisan Ice Creams & Desserts,TN,37027,"Food, Ice Cream & Frozen Yogurt, Desserts"
7Ib3c257XiwF4SdSD7GMkA,72,13,59,4.97,4.97,0.18,0.0,Indianapolis,Brick & Mortar Barber Shop,IN,46202,"Barbers, Beauty & Spas"
7IejWLt82BQdEwVJWZDlyQ,30,12,18,2.73,2.83,0.4,-0.10000000000000009,Nashville,Black Pearl Restaurant,TN,37138,"Restaurants, Breakfast & Brunch, American (Traditional), Seafood"
7IgC8k7obmzmr6WatnaQlA,90,12,78,4.04,4.13,0.13,-0.08999999999999986,Indianapolis,La escollera,IN,46219,"Mexican, Restaurants, Food"
7ImnWM5f3pnFoi49Cp0xKQ,17,3,14,4.12,3.93,0.18,0.18999999999999995,Indianapolis,Tacos Without Borders,IN,46237,"Caterers, Food Trucks, Restaurants, Food Stands, Mexican, Event Planning & Services, Food"
7Iu6QFpZZrICmNQGD2zHuA,88,10,78,3.94,3.94,0.11,0.0,Indianapolis,California Burger,IN,46222,"Restaurants, Burgers, Ice Cream & Frozen Yogurt, American (Traditional), Food, American (New)"
7IzdRORpjpZHxoAxKorL3g,20,7,13,1.95,2.15,0.35,-0.19999999999999996,Nashville,Dairy Queen Grill & Chill,TN,37089,"Fast Food, Ice Cream & Frozen Yogurt, Burgers, Desserts, Restaurants, Food"
7J3rAruSjVPiDOPdA32upw,7,1,6,3.43,3.33,0.14,0.10000000000000009,Nashville,Dinner Lab,TN,37216,"Specialty Food, Food"
7JFH17VaAsbyRsMrvKsRFQ,189,43,146,3.07,3.34,0.23,-0.27,Nashville,Red Door Saloon,TN,37203,"Bars, Nightlife"
7JKxMX5otiJeBWzi7pIZXA,7,2,5,2.86,2.4,0.29,0.45999999999999996,Nashville,Smoothie King,TN,37075,"Tanning, Specialty Food, Food, Juice Bars & Smoothies, Health Markets, Beauty & Spas"
7JdQ55HeWJxceVbLBKroew,30,13,17,2.93,2.82,0.43,0.11000000000000032,Indianapolis,Enterprise Rent-A-Car,IN,46033,"Car Rental, Hotels & Travel"
7JgBZpYctlqYhENK2tj6Vw,30,8,22,4.33,4.27,0.27,0.0600000000000005,Indianapolis,Avon Sushi House,IN,46231,"Restaurants, Sushi Bars"
7K-VVWa_nZgviO39sPfd2A,5,1,4,4.2,4.0,0.2,0.20000000000000018,Nashville,La Colmena USA,TN,37211,"Candy Stores, Gelato, Ice Cream & Frozen Yogurt, Food, Specialty Food"
7K7DFnNYTpuWM5o-cqCn3Q,5,1,4,4.4,4.25,0.2,0.15000000000000036,Nashville,Bellevue Smiles,TN,37221,"Dentists, Health & Medical, General Dentistry, Beauty & Spas, Cosmetic Dentists, Prosthodontists, Oral Surgeons, Teeth Whitening"
7KeP2WplplInAgBGZe-rnA,29,11,18,2.48,2.89,0.38,-0.41000000000000014,Indianapolis,Ray Skillman Northeast Mazda,IN,46219,"Auto Parts & Supplies, Automotive, Auto Repair, Car Dealers"
7Kv4Sml_xtu5BUicllXH_w,6,0,6,4.5,4.5,0.0,0.0,Nashville,Hermitage Hills Brake & Auto,TN,37138,"Oil Change Stations, Auto Parts & Supplies, Auto Repair, Tires, Automotive"
7L-mHBbhSVzJwN-kaB53ig,8,2,6,4.12,3.83,0.25,0.29000000000000004,Indianapolis,Sherman Moving & Storage Co,IN,46227,"Movers, Home Services"
7LHtG34gI4kVOuCiUgTruQ,11,5,6,1.91,2.67,0.45,-0.76,Indianapolis,Burger King,IN,46250,"Burgers, Restaurants, Hot Dogs, Fast Food"
7LKkuIJz-pkG3ni8GxmDdA,178,21,157,4.08,4.16,0.12,-0.08000000000000007,Nashville,Maniac's,TN,37027,"Food, Restaurants, Chicken Wings, Chicken Shop"
7LQz6HVF44NxRD7P5uH2dg,5,3,2,3.4,5.0,0.6,-1.6,Nashville,Nossi College of Art,TN,37115,"Graphic Design, Photography Classes, Art Classes, Education, Art Schools, Colleges & Universities, Professional Services, Specialty Schools, Vocational & Technical School"
7LZOkGqxTbZgrxoizn7jKQ,16,4,12,3.12,3.17,0.25,-0.04999999999999982,Indianapolis,White Castle,IN,46217,"Restaurants, Burgers, Fast Food"
7LZ_RkFsD1amg34wTnQPvg,6,1,5,3.17,3.6,0.17,-0.43000000000000016,Indianapolis,I Brows,IN,46038,"Hair Removal, Beauty & Spas"
7LuAJblbIdZzR8jr-CLCLg,9,2,7,2.44,2.29,0.22,0.1499999999999999,Indianapolis,Little Caesars Pizza,IN,46123,"Pizza, Restaurants"
7M8uWd8mH1k10GWDiOEB-A,61,12,49,3.92,4.06,0.2,-0.13999999999999968,Nashville,Baam Burger,TN,37219,"Ice Cream & Frozen Yogurt, American (Traditional), Food, Burgers, Juice Bars & Smoothies, Restaurants"
7MMHe9aG_3sGW7oL-2Zg9g,31,3,28,4.45,4.43,0.1,0.020000000000000462,Nashville,Houston Meat & Produce,TN,37122,"Grocery, Food, Caterers, Meat Shops, Specialty Food, Event Planning & Services"
7MQKPBRam8FbAuf2EfTONg,7,3,4,2.43,2.5,0.43,-0.06999999999999984,Nashville,SunTrust,TN,37221,"Mortgage Brokers, Financial Services, Home Services, Banks & Credit Unions, Real Estate"
7MZKG15rBx7MUlTlYLtwUQ,5,3,2,4.8,4.5,0.6,0.2999999999999998,Indianapolis,Lvl Up Gaming Lounge,IN,46219,"Shopping, Event Planning & Services, Tabletop Games, Venues & Event Spaces, Arts & Entertainment, Arcades, Bars, Nightlife"
7M_VThWEosUVN-3iyKpw6A,9,2,7,3.56,3.14,0.22,0.41999999999999993,Indianapolis,Shrimp Hut East,IN,46218,"Seafood, Restaurants, Fast Food, Sandwiches"
7N6hFiAwPzQTSg5_Epiuiw,157,78,79,2.21,2.44,0.5,-0.22999999999999998,Indianapolis,GRETCHENâ€™S BRIDAL GALLERY,IN,46250,"Fashion, Accessories, Bridal, Formal Wear, Shopping"
7N9_H7hMOQTXlGwpKFjthg,42,8,34,4.69,4.74,0.19,-0.04999999999999982,Indianapolis,Puppy Playground,IN,46220,"Pet Groomers, Pets, Pet Sitting, Pet Services"
7NTAlTr6io7t6iMwJbgsVw,127,52,75,3.1,3.35,0.41,-0.25,Nashville,DawgHouse Saloon,TN,37203,"Lounges, American (New), Music Venues, Sports Bars, American (Traditional), Nightlife, Restaurants, Hot Dogs, Bars, Arts & Entertainment"
7NVMdfHTSZI_GlWoGd6BJg,17,3,14,4.71,4.64,0.18,0.07000000000000028,Indianapolis,Vinyl Rescue Project,IN,46142,"Music & DVDs, Vinyl Records, Books, Mags, Music & Video, Shopping"
7NkedKr4d56ZKGSc_Ywe-g,5,0,5,3.2,3.2,0.0,0.0,Nashville,Dairy Queen Grill & Chill,TN,37072,"Food, Restaurants, Ice Cream & Frozen Yogurt, Burgers, Fast Food"
7O1z-v0XlwMqG8GG930m9g,8,3,5,5.0,5.0,0.38,0.0,Nashville,Orangetheory Fitness Hendersonville,TN,37075,"Trainers, Gyms, Active Life, Fitness & Instruction, Boot Camps, Interval Training Gyms"
7OC_kL9FajIxa1oaEcEONA,24,7,17,4.21,4.41,0.29,-0.20000000000000018,Nashville,JWB Grill,TN,37210,"American (New), Breakfast & Brunch, Seafood, Restaurants, Southern, Comfort Food"
7OXHRoMS9AIE7DJ7lc_isA,6,0,6,3.83,3.83,0.0,0.0,Nashville,Marshalls,TN,37607,"Department Stores, Shopping, Fashion"
7Of0lOwKOe5lYwRBs_uRtQ,58,52,6,5.0,5.0,0.9,0.0,Nashville,Pivotal Touch Healing,TN,37027,"Professional Services, Life Coach, Supernatural Readings, Tui Na, Traditional Chinese Medicine, Arts & Entertainment, Beauty & Spas, Reiki, Health & Medical, Hypnosis/Hypnotherapy, Massage Therapy, Massage"
7OyoLC_rhnVAk-53Ac3gPQ,5,1,4,3.2,3.75,0.2,-0.5499999999999998,Indianapolis,AutoZone Auto Parts,IN,46112,"Auto Parts & Supplies, Automotive"
7P7nix455SqZ8cDhna9rBQ,18,5,13,3.11,3.31,0.28,-0.20000000000000018,Nashville,Shake Shack,TN,37202,"Food, Restaurants, Burgers, Juice Bars & Smoothies, Breakfast & Brunch, American (Traditional), Ice Cream & Frozen Yogurt"
7PhY7ZBjv6n5mOv5sVrDPw,6,2,4,4.83,4.75,0.33,0.08000000000000007,Indianapolis,Oberer's Flowers,IN,46204,"Shopping, Florists, Flowers & Gifts"
7Q-TR13EQOdtssTN4_67jA,29,7,22,3.31,3.5,0.24,-0.18999999999999995,Indianapolis,Michael's Soul Kitchen,IN,46204,"Venues & Event Spaces, Soul Food, Event Planning & Services, Restaurants, Caterers"
7QI5LCDQSJDEesJhP9qz4g,10,5,5,4.4,5.0,0.5,-0.5999999999999996,Nashville,Venus Luxury Spa,TN,37215,"Beauty & Spas, Day Spas, Dentists, Cosmetic Dentists, Laser Hair Removal, Health & Medical, Massage, Hair Removal, Orthodontists, Skin Care, Massage Therapy"
7QbVpafmlsaGX1BRxsmc5Q,26,9,17,2.31,2.47,0.35,-0.16000000000000014,Indianapolis,Taco Bell,IN,46254,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Mexican, Tacos"
7Qcdxav_IcbDvn_oYAVsKw,36,8,28,3.17,2.93,0.22,0.23999999999999977,Indianapolis,Italian Gardens Restaurant,IN,46219,"Italian, Restaurants"
7Qd7oc3g6Gj0MX03n1I6Og,6,4,2,3.17,3.0,0.67,0.16999999999999993,Nashville,Suzie Kerr Wright,TN,37214,"Astrologers, Professional Services, Supernatural Readings, Reiki, Life Coach, Psychics, Arts & Entertainment, Psychic Mediums, Health & Medical"
7QhD08nXbfM97GHv9v4NYg,196,27,169,3.71,3.63,0.14,0.08000000000000007,Nashville,Puffy Muffin,TN,37027,"American (Traditional), Sandwiches, Custom Cakes, Bakeries, Breakfast & Brunch, Food, Restaurants"
7Qi2oZY5vgCcQb3g6iNeyw,163,36,127,3.39,3.51,0.22,-0.11999999999999966,Indianapolis,Bynum's Steakhouse,IN,46217,"Nightlife, Restaurants, Wine Bars, Bars, Steakhouses"
7Qqdb7v4uAIthNRTtBu-VQ,5,0,5,3.8,3.8,0.0,0.0,Nashville,Heads Up Hair Salon,TN,37607,"Beauty & Spas, Men's Hair Salons, Hair Stylists, Makeup Artists, Barbers, Hair Salons"
7QtObCE-PWpGGo7X02OwKw,6,0,6,3.0,3.0,0.0,0.0,Indianapolis,Claire's Boutique,IN,46143,"Accessories, Tattoo, Piercing, Fashion, Shopping, Beauty & Spas"
7RTR7uHWpKl8oeKEc9iSQw,148,61,87,3.31,3.67,0.41,-0.3599999999999999,Indianapolis,Crowne Plaza Indianapolis-Dwtn-Union Stn,IN,46225,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel"
7R_LxvRPu3qMc8xMhP0POw,43,19,24,4.26,4.38,0.44,-0.1200000000000001,Indianapolis,Mo's a Place For Steaks,IN,46225,"Steakhouses, Restaurants"
7RsGZIzXPlYnZnkKNuvUkg,11,2,9,5.0,5.0,0.18,0.0,Nashville,KORE +nashville,TN,37212,"Beauty & Spas, Home & Garden, Shopping, Home Decor, Jewelry, Cosmetics & Beauty Supply"
7RseyQ_ikeBxIEqSte6Oiw,8,5,3,3.38,3.0,0.62,0.3799999999999999,Nashville,Public Storage,TN,37076,"Local Services, Self Storage"
7S7ajPe6V1hkT5I64l_vhA,12,4,8,3.17,3.25,0.33,-0.08000000000000007,Indianapolis,Mozzi's Pizza,IN,46163,"Restaurants, Pizza"
7SAEqUITEj8DqiPAodL1XQ,10,4,6,3.1,2.83,0.4,0.27,Indianapolis,Beefcake Burgers,IN,46143,"Burgers, Restaurants"
7SWXnS2odT-0EiMFXUgIcg,16,2,14,3.62,3.71,0.12,-0.08999999999999986,Indianapolis,Sonata Cafe Bar & Art,IN,46032,"Beer, Wine & Spirits, Tapas/Small Plates, Coffee & Tea, Restaurants, Food"
7SnYCKZqBtKI4DVpqo4dcA,19,0,19,4.0,4.0,0.0,0.0,Indianapolis,Lil Dumplings Noodle Bar - The Garage,IN,46202,"Restaurants, Ramen, Asian Fusion, Japanese"
7T7GA57J9hlGNlPNlHHhqQ,8,1,7,3.25,3.0,0.12,0.25,Nashville,Gold Star Market,TN,37217,"Grocery, Food, Restaurants, Convenience Stores"
7T8_htSMHuSzKqiwjSt3iA,11,4,7,4.27,3.86,0.36,0.4099999999999997,Nashville,Bowie's Nashville,TN,37201,"American (Traditional), Restaurants, Bars, Nightlife, Pop-Up Restaurants"
7TFe51yDsC-odiFD7phppw,26,9,17,2.42,2.71,0.35,-0.29000000000000004,Nashville,Visionworks Doctors of Optometry,TN,37027,"Eyewear & Opticians, Health & Medical, Shopping, Optometrists"
7TMwpixzQIr_SbJl7xm-wQ,16,2,14,4.88,4.93,0.12,-0.04999999999999982,Indianapolis,Broad Ripple Lock Service,IN,46220,"Home Services, Keys & Locksmiths, Security Systems"
7TfcyQjNiQdIYFa1BbyuWw,46,39,7,4.85,4.57,0.85,0.27999999999999936,Indianapolis,Seerat Kaur - Stiching House,IN,46234,"Women's Clothing, Local Services, Sewing & Alterations, Fashion, Shopping"
7TzyFdqAm_n-8rLkxx693Q,13,4,9,4.92,4.89,0.31,0.03000000000000025,Nashville,Top Cat & Tails,TN,37214,"Pet Services, Pets, Pet Groomers"
7U1YcHYU_v3gjk8C7uJ3kQ,6,4,2,3.17,5.0,0.67,-1.83,Nashville,Alaska Airlines,TN,37217,"Hotels & Travel, Transportation, Airlines"
7U9M2wWOBnq8TBqQK6gR6w,22,8,14,3.27,3.36,0.36,-0.08999999999999986,Nashville,Total Group,TN,37211,"Local Services, Heating & Air Conditioning/HVAC, Plumbing, Home Services, Generator Installation/Repair, Electricians"
7UCEKJGWBqeJ-L-DHw8Y8w,20,2,18,2.5,2.44,0.1,0.06000000000000005,Indianapolis,Dunkin',IN,46037,"Coffee & Tea, Food, Donuts"
7UIy28oWpwt9oe0phQLOAw,6,0,6,4.67,4.67,0.0,0.0,Nashville,Davidson County Clerk Vehicle Satellite Office,TN,37115,"Public Services & Government, Departments of Motor Vehicles"
7UJrLPgmWbmn0AJgR-iZWQ,50,35,15,2.5,2.8,0.7,-0.2999999999999998,Nashville,Deja Vu of Nashville,TN,37203,"Lounges, Bars, Nightlife, Dance Clubs, Adult Entertainment, Strip Clubs"
7USNGZW88QHhjsuPW1tVag,45,6,39,3.36,3.51,0.13,-0.1499999999999999,Indianapolis,Hibachi Bar Japanese Steak House,IN,46220,"Restaurants, Japanese, Steakhouses, Sushi Bars"
7UizgaT567svtdEXvD6Zfg,30,9,21,3.77,4.14,0.3,-0.36999999999999966,Indianapolis,La Dolce Salon & Spa,IN,46032,"Hair Salons, Eyelash Service, Beauty & Spas, Day Spas"
7UqYL6gIuHyBy6ryMtHM8g,22,7,15,3.36,3.6,0.32,-0.2400000000000002,Nashville,Import Auto Maintenance,TN,37204,"Tires, Automotive, Auto Repair, Oil Change Stations"
7Uyb1Xfa6qAZS_X1mhp6Lg,15,7,8,2.6,2.75,0.47,-0.1499999999999999,Indianapolis,Union Savings Bank,IN,46250,"Financial Services, Commercial Real Estate, Banks & Credit Unions, Home Services, Mortgage Brokers, Real Estate"
7VDlXCjICyL7-JyO7QK-_w,80,20,60,2.16,2.22,0.25,-0.06000000000000005,Nashville,IHOP,TN,37067,"Breakfast & Brunch, American (Traditional), Burgers, American (New), Restaurants"
7VE3lDb7b7BFKJQJPqbUIA,24,10,14,1.0,1.0,0.42,0.0,Nashville,Nashvegas Cab Corporation,TN,37211,"Local Services, Transportation, Taxis, Hotels & Travel"
7VPV5EE0y66u8B9nvZPxng,7,5,2,3.0,2.0,0.71,1.0,Nashville,Alexander's Moving & Storage,TN,37209,"Movers, Home Services"
7VnPntdCSx2bKmcmA1qdKA,15,5,10,3.2,3.5,0.33,-0.2999999999999998,Indianapolis,luxe nails,IN,46033,"Nail Salons, Beauty & Spas"
7Vy1FHvdD22nzEB6zfaUFQ,526,79,447,4.18,4.16,0.15,0.019999999999999574,Indianapolis,Another Broken Egg Cafe,IN,46240,"American (Traditional), Cafes, Food, Breakfast & Brunch, Specialty Food, Restaurants"
7W9zVtF2j-ZEPgNmK46IkQ,7,2,5,2.43,2.0,0.29,0.43000000000000016,Indianapolis,Aunt Polly's Pizza Ribs & Chicken Delivery,IN,46201,"Sandwiches, Chicken Wings, Restaurants, Pizza"
7WBP2BIZT_vEXOsZjXr0iA,12,4,8,3.42,3.25,0.33,0.16999999999999993,Indianapolis,Van's Fish Market,IN,46222,"Vietnamese, Grocery, Specialty Food, Seafood Markets, Restaurants, Food"
7WHOFwMB_8Fxz2yyFDp-TQ,6,0,6,5.0,5.0,0.0,0.0,Indianapolis,Aqua-Tots Swim Schools North Indianapolis,IN,46240,"Swimming Pools, Specialty Schools, Swimming Lessons/Schools, Education, Active Life, Fitness & Instruction"
7WNgNsURfs2Ag2q3sdUypw,31,17,14,1.94,2.5,0.55,-0.56,Nashville,Domino's Pizza,TN,37203,"Pizza, Chicken Wings, Restaurants, Sandwiches"
7WSkdkYTnofTPEuR7WOpXw,8,0,8,5.0,5.0,0.0,0.0,Nashville,Hazelwood's Body Shop,TN,37064,"Auto Repair, Body Shops, Auto Parts & Supplies, Automotive"
7WaVMXsqN2nNc3vTNCOOjw,220,78,142,3.02,3.21,0.35,-0.18999999999999995,Nashville,Sole Mio,TN,37210,"Italian, Restaurants"
7Wgyoquhhm-9o8IQ92aBDQ,7,0,7,4.0,4.0,0.0,0.0,Nashville,El Mana Panaderia Y Pasteleria,TN,37072,"Food, Bakeries"
7Wo0Msu_Xi2BlT8gef7m5A,6,2,4,1.0,1.0,0.33,0.0,Indianapolis,CVS Pharmacy,IN,46216,"Convenience Stores, Health & Medical, Pharmacy, Drugstores, Shopping, Food"
7WwZtkFl1510ktgOYHSziA,31,7,24,4.16,4.08,0.23,0.08000000000000007,Nashville,Budget Brakes,TN,37209,"Automotive, Auto Repair"
7XRczs2buldiGgSgwmjVHw,17,2,15,4.47,4.4,0.12,0.0699999999999994,Nashville,Endodontic Associates,TN,37215,"Dentists, Endodontists, Health & Medical"
7XSVBJVuozQZL53D3DlypQ,225,16,209,4.49,4.49,0.07,0.0,Indianapolis,Wyliepalooza Ice Cream Emporium,IN,46129,"Food, Coffee & Tea, Bubble Tea, Gluten-Free, Ice Cream & Frozen Yogurt, Restaurants, Desserts"
7XV4P1YmQo1zOyfp-gh97A,12,4,8,4.5,4.25,0.33,0.25,Nashville,Woops - Nashville,TN,37214,"Food, Caterers, Flowers & Gifts, Event Planning & Services, Specialty Food, Desserts, Shopping, Macarons, Gift Shops, Bakeries"
7XgqdiQQGouDTXgiHIEjRw,28,8,20,2.96,3.15,0.29,-0.18999999999999995,Nashville,Cicis,TN,37211,"Food, Restaurants, Chicken Wings, American (Traditional), Pizza, Desserts"
7XwApQ448I5Et36C2dLsog,14,1,13,3.43,3.31,0.07,0.1200000000000001,Indianapolis,Goodwill Store,IN,46032,"Donation Center, Arts & Crafts, Fashion, Local Services, Thrift Stores, Used, Vintage & Consignment, Costumes, Shopping"
7Xz4OUqrsDN7FTPp1gIF6A,7,5,2,2.71,4.5,0.71,-1.79,Indianapolis,The Goddard School,IN,46236,"Preschools, Summer Camps, Child Care & Day Care, Elementary Schools, Active Life, Education, Specialty Schools, Middle Schools & High Schools, Local Services"
7YB0Vgi67h_dsxTI1ErVtA,12,6,6,2.25,1.67,0.5,0.5800000000000001,Indianapolis,Holiday Inn Express Indianapolis NW - Park 100,IN,46278,"Venues & Event Spaces, Event Planning & Services, Hotels & Travel, Hotels"
7YPiwX0gxTUNlGblh2QMsg,15,0,15,3.47,3.47,0.0,0.0,Indianapolis,Books-A-Million,IN,46260,"Books, Mags, Music & Video, Bookstores, Shopping"
7ZUlKpFilV2GbWzv8KeB_g,12,6,6,2.83,2.83,0.5,0.0,Nashville,Budget Blinds of Franklin,TN,37064,"Home Services, Shutters, Shades & Blinds"
7ZesVwqrDPOy0pdm7elaWw,14,2,12,3.43,3.83,0.14,-0.3999999999999999,Nashville,Bink's Outfitters,TN,37064,"Fashion, Outdoor Gear, Sporting Goods, Shopping, Sports Wear"
7_DnonqyVBLF1NeW4qMuZA,76,18,58,2.62,2.76,0.24,-0.13999999999999968,Nashville,Cracker Barrel Old Country Store,TN,37122,"Comfort Food, Event Planning & Services, Restaurants, American (Traditional), Caterers, Breakfast & Brunch, Desserts, Southern, Food, Salad"
7_QSRB1ISoSB9L3zpYE6sg,164,27,137,3.67,3.67,0.16,0.0,Indianapolis,Bar Louie - Greenwood Park Mall,IN,46143,"Cocktail Bars, American (Traditional), Gastropubs, Restaurants, Nightlife, Bars, American (New), Sports Bars"
7_XzQj4BE_qeWci9jwMB8Q,47,10,37,3.4,3.62,0.21,-0.2200000000000002,Indianapolis,West Michigan Street Veterinary Clinic,IN,46222,"Veterinarians, Pets"
7_cZshW4zrcOh2tA3iWEKA,16,5,11,2.62,2.64,0.31,-0.020000000000000018,Nashville,Car Hunters,TN,37122,"Automotive, Car Dealers"
7_erbDC2n4I6Zg_e25wcIg,5,1,4,4.8,4.75,0.2,0.04999999999999982,Nashville,Franklin Juice Company,TN,37221,"Vegan, Juice Bars & Smoothies, Organic Stores, Acai Bowls, Food, Restaurants"
7_g-rt__Qbn3w9Qglr4BOw,11,4,7,3.36,3.29,0.36,0.06999999999999984,Indianapolis,Pat's Philly Pretzels,IN,46038,"Pretzels, Food"
7_haaydz3ME4t9S2vlnf4A,6,3,3,2.83,4.0,0.5,-1.17,Indianapolis,Kim Nails,IN,46254,"Beauty & Spas, Nail Salons"
7_uMEn4P2HpimT1IXsHS9g,41,5,36,4.1,4.11,0.12,-0.010000000000000675,Indianapolis,Asian Cuisine,IN,46236,"Restaurants, Seafood, Desserts, Food, Chinese, Asian Fusion"
7a-5Ckgkgvj94oaPo7qpRQ,5,2,3,5.0,5.0,0.4,0.0,Nashville,Music City Garage Doors,TN,37013,"Home Services, Garage Door Services"
